DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2022-01-01 17:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8281.6	2022-01-01 19:16:11
2022-01-01 18:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8366.93	2022-01-01 19:30:55
2022-01-01 18:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8591.67	2022-01-01 19:45:55
2022-01-01 18:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8496.33	2022-01-01 20:01:03
2022-01-01 18:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8310.73	2022-01-01 20:16:16
2022-01-01 19:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8546.0	2022-01-01 20:30:55
2022-01-01 19:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8866.93	2022-01-01 20:45:55
2022-01-01 19:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8556.73	2022-01-01 21:01:01
2022-01-01 19:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8614.07	2022-01-01 21:17:25
2022-01-01 20:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8794.6	2022-01-01 21:30:55
2022-01-01 20:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8739.13	2022-01-01 21:45:56
2022-01-01 20:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8615.33	2022-01-01 22:00:56
2022-01-01 20:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8430.53	2022-01-01 22:15:54
2022-01-01 21:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8541.93	2022-01-01 22:30:55
2022-01-01 21:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8623.33	2022-01-01 22:45:57
2022-01-01 21:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8621.8	2022-01-01 23:01:04
2022-01-01 21:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8484.27	2022-01-01 23:15:49
2022-01-01 22:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8231.73	2022-01-01 23:30:51
2022-01-01 22:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8051.6	2022-01-01 23:45:50
2022-01-01 22:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8133.13	2022-01-02 00:00:58
2022-01-01 22:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8045.8	2022-01-02 00:16:06
2022-01-01 23:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	7632.87	2022-01-02 00:30:52
2022-01-01 04:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6820.2	2022-01-01 05:30:51
2022-01-01 04:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6815.46	2022-01-01 05:45:52
2022-01-01 04:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6565.47	2022-01-01 06:01:01
2022-01-01 04:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6460.46	2022-01-01 06:16:11
2022-01-01 05:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6119.13	2022-01-01 06:30:54
2022-01-01 05:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6235.13	2022-01-01 06:45:52
2022-01-01 05:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6319.6	2022-01-01 07:00:58
2022-01-01 05:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6336.33	2022-01-01 07:16:42
2022-01-01 06:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6414.4	2022-01-01 07:30:54
2022-01-01 06:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6650.0	2022-01-01 07:45:54
2022-01-01 06:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6583.2	2022-01-01 08:01:04
2022-01-01 06:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6393.93	2022-01-01 08:16:22
2022-01-01 07:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6453.8	2022-01-01 08:30:56
2022-01-01 07:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6402.46	2022-01-01 08:45:53
2022-01-01 07:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6521.6	2022-01-01 09:01:04
2022-01-01 07:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6623.93	2022-01-01 09:16:08
2022-01-01 08:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6654.67	2022-01-01 09:30:57
2022-01-01 08:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	7041.8	2022-01-01 09:45:57
2022-01-01 08:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	7392.13	2022-01-01 10:01:11
2022-01-01 08:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	7400.13	2022-01-01 10:16:04
2022-01-01 09:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	7949.67	2022-01-01 10:31:06
2022-01-01 09:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8038.6	2022-01-01 10:45:52
2022-01-01 09:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	7936.46	2022-01-01 11:01:06
2022-01-01 09:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	7997.53	2022-01-01 11:16:12
2022-01-01 10:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	8153.87	2022-01-01 11:30:58
2022-01-01 01:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6953.27	2022-01-01 02:45:51
2022-01-01 01:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6835.07	2022-01-01 03:00:58
2022-01-01 01:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	7025.67	2022-01-01 03:16:03
2022-01-01 02:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	7165.87	2022-01-01 03:30:51
2022-01-01 02:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6931.87	2022-01-01 03:45:53
2022-01-01 02:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	7047.4	2022-01-01 04:00:53
2022-01-01 02:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6687.67	2022-01-01 04:16:50
2022-01-01 03:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6552.73	2022-01-01 04:30:52
2022-01-01 03:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6293.87	2022-01-01 04:45:52
2022-01-01 03:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6705.27	2022-01-01 05:01:00
2022-01-01 03:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6484.07	2022-01-01 05:16:08
2022-01-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6808.0	2022-01-01 01:30:52
2022-01-01 00:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6505.2	2022-01-01 01:45:52
2022-01-01 00:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6581.87	2022-01-01 02:00:57
2022-01-01 00:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6592.8	2022-01-01 02:16:05
2022-01-01 01:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	6602.07	2022-01-01 02:30:49
2022-01-04 11:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13520.8	2022-01-04 12:45:59
2022-01-04 10:00:00.000	PT60M	10Y1001A1001A796	CTA	DK CTA	DK	5332.64	2022-01-04 13:00:51
2022-01-04 11:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13597.0	2022-01-04 13:01:07
2022-01-04 11:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15263.07	2022-02-01 13:01:21
2022-01-04 11:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	2419.0	2022-01-04 14:00:51
2022-01-04 11:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8536.4	2022-01-06 10:01:21
2022-01-04 11:15:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8446.8	2022-01-06 10:01:21
2022-01-04 11:30:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	454.92	2022-01-04 13:16:20
2022-01-04 11:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13559.5	2022-01-04 13:16:23
2022-01-04 11:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15128.84	2022-02-01 13:16:25
2022-01-04 11:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	24361.34	2022-01-04 15:30:54
2022-01-04 11:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	24361.34	2022-01-04 15:30:54
2022-01-04 12:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13738.6	2022-01-04 13:30:58
2022-01-04 11:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15112.82	2022-02-01 13:31:06
2022-01-04 11:30:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8373.6	2022-01-06 10:01:21
2022-01-04 11:45:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8331.2	2022-01-06 10:01:21
2022-01-04 12:00:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	460.15	2022-01-04 13:45:51
2022-01-04 12:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13269.7	2022-01-04 13:45:52
2022-01-04 11:00:00.000	PT60M	10Y1001A1001A796	CTA	DK CTA	DK	5260.26	2022-01-04 14:00:50
2022-01-04 12:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15118.73	2022-02-01 13:46:05
2022-01-04 12:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13085.7	2022-01-04 14:01:13
2022-01-04 12:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15170.55	2022-02-01 14:01:19
2022-01-04 12:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	2364.0	2022-01-04 15:15:56
2022-01-04 12:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8326.4	2022-01-06 10:01:21
2022-01-04 12:15:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8281.6	2022-01-06 10:01:21
2022-01-04 12:30:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	478.35	2022-01-04 14:16:10
2022-01-04 12:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12985.9	2022-01-04 14:16:14
2022-01-04 12:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15134.39	2022-02-01 14:16:40
2022-01-04 12:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	24275.96	2022-01-04 15:30:54
2022-01-04 12:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	24275.96	2022-01-04 15:30:54
2022-01-04 13:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12961.3	2022-01-04 14:31:04
2022-01-04 12:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15128.37	2022-02-01 14:31:09
2022-01-04 12:30:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8244.0	2022-01-06 10:01:21
2022-01-04 12:45:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8202.4	2022-01-06 10:01:21
2022-01-04 13:00:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	507.13	2022-01-04 14:45:59
2022-01-04 13:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13023.7	2022-01-04 14:46:00
2022-01-04 12:00:00.000	PT60M	10Y1001A1001A796	CTA	DK CTA	DK	5226.89	2022-01-04 15:00:51
2022-01-04 13:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15094.48	2022-02-01 14:46:04
2022-01-04 13:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13000.5	2022-01-04 15:01:12
2022-01-04 13:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15074.87	2022-02-01 15:01:19
2022-01-04 13:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	2291.0	2022-01-05 10:30:49
2022-01-04 13:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8182.4	2022-01-06 10:01:21
2022-01-04 13:15:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8157.2	2022-01-06 10:01:21
2022-01-04 13:30:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	537.12	2022-01-04 15:16:12
2022-01-04 13:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12766.7	2022-01-04 15:16:22
2022-01-04 13:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15055.66	2022-02-01 15:16:41
2022-01-04 13:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	24024.09	2022-01-04 19:30:49
2022-01-04 13:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	24024.09	2022-01-04 19:30:49
2022-01-04 14:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12731.6	2022-01-04 15:30:56
2022-01-04 13:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15016.04	2022-02-01 15:31:06
2022-01-04 13:30:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8132.0	2022-01-06 10:01:21
2022-01-04 13:45:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8122.0	2022-01-06 10:01:21
2022-01-04 14:00:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	554.12	2022-01-04 15:45:54
2022-01-04 14:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12898.3	2022-01-04 15:45:57
2022-01-04 13:00:00.000	PT60M	10Y1001A1001A796	CTA	DK CTA	DK	5187.85	2022-01-04 16:00:52
2022-01-04 14:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15004.71	2022-02-01 15:46:09
2022-01-04 14:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12829.2	2022-01-04 16:01:08
2022-01-04 14:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15040.97	2022-02-01 16:01:16
2022-01-04 14:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8126.4	2022-01-06 10:01:21
2022-01-04 14:15:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8129.6	2022-01-06 10:01:21
2022-01-04 14:30:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	589.0	2022-01-04 16:16:50
2022-01-04 14:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12690.1	2022-01-04 16:16:52
2022-01-04 14:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15137.41	2022-02-01 16:16:23
2022-01-04 14:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	23958.55	2022-01-04 19:30:49
2022-01-04 14:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	23958.55	2022-01-04 19:30:49
2022-01-04 15:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12541.9	2022-01-04 16:30:57
2022-01-04 14:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15160.67	2022-02-01 16:31:08
2022-01-04 15:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15144.88	2022-02-01 16:46:03
2022-01-04 14:30:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8136.4	2022-01-06 10:01:21
2022-01-04 14:45:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8165.6	2022-01-06 10:01:21
2022-01-04 15:00:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	637.58	2022-01-04 16:45:50
2022-01-04 15:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12805.9	2022-01-04 16:45:51
2022-01-04 14:00:00.000	PT60M	10Y1001A1001A796	CTA	DK CTA	DK	5091.22	2022-01-04 17:00:49
2022-01-04 14:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	2230.0	2022-01-05 09:15:52
2022-01-04 15:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13432.9	2022-01-04 17:01:03
2022-01-04 15:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15298.39	2022-02-01 17:01:16
2022-01-04 15:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	2334.0	2022-01-05 09:15:52
2022-01-04 15:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8192.8	2022-01-06 10:01:21
2022-01-04 15:15:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8255.6	2022-01-06 10:01:21
2022-01-04 15:30:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	676.36	2022-01-04 17:16:05
2022-01-04 15:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13479.9	2022-01-04 17:16:09
2022-01-04 15:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15473.07	2022-02-01 17:16:23
2022-01-04 15:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	24401.81	2022-01-04 19:30:49
2022-01-04 15:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	24401.81	2022-01-04 19:30:49
2022-01-04 16:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13177.7	2022-01-04 17:30:48
2022-01-04 15:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15843.29	2022-02-01 17:31:10
2022-01-04 15:30:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8343.6	2022-01-06 10:01:21
2022-01-04 15:45:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8437.6	2022-01-06 10:01:21
2022-01-04 16:00:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	697.63	2022-01-04 17:45:52
2022-01-04 16:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12936.1	2022-01-04 17:45:52
2022-01-04 15:00:00.000	PT60M	10Y1001A1001A796	CTA	DK CTA	DK	5299.2	2022-01-04 18:00:45
2022-01-04 16:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	16121.22	2022-02-01 17:46:06
2022-01-04 16:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13452.7	2022-01-04 18:01:00
2022-01-04 16:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	16401.89	2022-02-01 18:01:23
2022-01-04 16:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	2475.0	2022-01-05 09:15:52
2022-01-04 16:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8505.6	2022-01-06 10:01:21
2022-01-04 16:15:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8550.8	2022-01-06 10:01:21
2022-01-04 16:30:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	704.8	2022-01-04 18:16:09
2022-01-04 16:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13708.9	2022-01-04 18:16:13
2022-01-04 16:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	16459.73	2022-02-01 18:16:31
2022-01-04 16:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	24328.08	2022-01-04 21:30:52
2022-01-04 16:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	24328.08	2022-01-04 21:30:52
2022-01-04 17:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13718.1	2022-01-04 18:30:51
2022-01-04 16:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	16350.58	2022-02-01 18:31:05
2022-01-04 16:30:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8564.8	2022-01-06 10:01:21
2022-01-04 16:45:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8565.6	2022-01-06 10:01:21
2022-01-04 17:00:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	702.29	2022-01-04 18:45:55
2022-01-04 17:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13689.6	2022-01-04 18:45:56
2022-01-04 16:00:00.000	PT60M	10Y1001A1001A796	CTA	DK CTA	DK	5641.49	2022-01-04 19:00:49
2022-01-04 17:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15965.53	2022-02-01 18:46:06
2022-01-04 17:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13530.2	2022-01-04 19:01:05
2022-01-04 17:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15678.04	2022-02-01 19:01:15
2022-01-04 17:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	2456.0	2022-01-04 19:45:46
2022-01-04 17:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8541.2	2022-01-06 10:01:21
2022-01-04 17:15:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8475.2	2022-01-06 10:01:21
2022-01-04 17:30:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	700.57	2022-01-04 19:16:05
2022-01-04 17:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13191.6	2022-01-04 19:16:09
2022-01-04 17:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15511.98	2022-02-01 19:16:27
2022-01-04 17:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	23992.48	2022-01-04 21:30:52
2022-01-04 17:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	23992.48	2022-01-04 21:30:52
2022-01-04 18:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13254.0	2022-01-04 19:30:52
2022-01-04 17:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15413.57	2022-02-01 19:31:05
2022-01-04 17:30:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8405.2	2022-01-06 10:01:21
2022-01-04 17:45:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8328.0	2022-01-06 10:01:21
2022-01-04 18:00:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	687.65	2022-01-04 19:45:50
2022-01-04 18:15:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13243.3	2022-01-04 19:45:51
2022-01-04 17:00:00.000	PT60M	10Y1001A1001A796	CTA	DK CTA	DK	5429.84	2022-01-04 20:00:48
2022-01-04 18:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15249.92	2022-02-01 19:46:07
2022-01-04 18:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13169.5	2022-01-04 20:01:02
2022-01-04 18:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15077.33	2022-02-01 20:01:13
2022-01-04 18:00:00.000	PT60M	10YHR-HEP------M	BZN	HR BZN	HR	2465.0	2022-01-05 09:45:58
2022-01-04 18:00:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8210.0	2022-01-06 10:01:21
2022-01-04 18:15:00.000	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8088.8	2022-01-06 10:01:21
2022-01-04 18:30:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	673.51	2022-01-04 20:16:15
2022-01-04 18:45:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	13249.7	2022-01-04 20:16:19
2022-01-04 18:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	14922.11	2022-02-01 20:16:26
2022-01-04 18:00:00.000	PT60M	10YPL-AREA-----S	CTY	PL CTY	PL	23735.78	2022-01-04 21:30:52
2022-01-04 18:00:00.000	PT60M	10YPL-AREA-----S	BZN	PL BZN	PL	23735.78	2022-01-04 21:30:52
2022-01-04 19:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	12953.9	2022-01-04 20:30:55
2022-01-04 07:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	306.13	2022-01-04 20:30:55
2022-01-04 08:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	342.7	2022-01-04 20:30:55
2022-01-04 09:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	372.57	2022-01-04 20:30:55
2022-01-04 10:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	377.31	2022-01-04 20:30:55
2022-01-04 11:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	369.24	2022-01-04 20:30:55
2022-01-04 12:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	356.46	2022-01-04 20:30:55
